id,article,txt
2.3.1.4.152,152,Article 152 The Court of Justice shall be competent to decide in any case between the Community and its employees within the limits and under the conditions laid down by the relevant statute of service or conditions of employment.
2.3.1.4.153,153,"Article 153 The Court of Justice shall be competent to make a decision pursuant to any arbitration clause contained in a contract concluded, under public or private law, by or on behalf of the Community."
2.3.1.4.154,154,"Article 154 The Court of Justice shall be competent to decide in any dispute between Member States in connection with the object of this Treaty, where such dispute is submitted to it under the terms of a compromise."
2.3.1.4.155,155,"Article 155 Subject to the powers conferred on the Court of Justice by this Treaty, cases to which the Community is a party shall not for that reason alone be excluded from the competence of domestic courts or tribunals."
2.3.1.4.156,156,"Article 156 Where a regulation of the Council or of the Commission is the subject of a dispute in legal proceedings, any of the parties concerned may, notwithstanding the expiry of the period laid down in Article 146, third paragraph, invoke the grounds set out in Article 146, first paragraph, in order to allege before the Court of Justice that the regulation concerned is inapplicable."
2.3.1.4.157,157,"Article 157 Except where otherwise provided for in this Treaty, appeals submitted to the Court of Justice shall not have any staying effect. The Court of Justice may, however, if it considers that circumstances so require, order the suspension of the execution of the act appealed against."
2.3.1.4.158,158,"Article 158 The Court of Justice may, in any cases referred to it, make any necessary interim order."
2.3.1.4.159,159,Article 159 The judgments of the Court of Justice shall be enforceable under the conditions laid down in Article 164.
2.3.1.4.160,160,"Article 160 The Statute of the Court of Justice shall be laid down in a separate Protocol. n The Council may, acting unanimously at the request of the Court of Justice and after consulting the Commission and the European Parliament, amend the provisions of Title III of the Statute. The Court of Justice shall adopt its rules of procedure. They shall be submitted to the Council for unanimous approval."
2.3.2.X.161,161,"Article 161 For the achievement of their aims and under the conditions provided for in this Treaty, the Council and the Commission shall adopt regulations and directives, make decisions and formulate recommendations or opinions. Regulations shall have a general application. They shall be binding in every respect and directly applicable in each Member State. Directives shall bind any Member State to which they are addressed, as to the result to be achieved, while leaving to domestic agencies a competence as to form and means. Decisions shall be binding in every respect for the addressees named therein. Recommendations and opinions shall have no binding force."
2.3.2.X.162,162,"Article 162 The regulations, directives and decisions of the Council and of the Commission shall be supported by reasons and shall refer to any proposals or opinions which are to be obtained pursuant to this Treaty."
2.3.2.X.163,163,"Article 163 The regulations shall be published in the Official Journal of the Community. They shall enter into force on the date fixed in them or, failing thus, on the twentieth day following their publication. Directives and decisions shall be notified to their addressees and shall take effect upon such notification."
2.3.2.X.164,164,"Article 164 Forced execution shall be governed by the rules of civil procedure in force in the State in whose territory it takes place. The writ of execution shall be served, without other formality than the verification of the authenticity of the written act, by the domestic authority which the government of each Member State shall designate for this purpose and of which it shall give notice to the Commission, to the Court of Justice and to the Arbitration Committee established under Article 18. After completion of these formalities at the request of the party concerned, the latter may, in accordance with the municipal law, proceed with such forced execution by applying directly to the authority which is competent. Forced execution may only be suspended pursuant to a decision of the Court of Justice. Supervision as to the regularity of the measures of execution shall, however, be within the competence of the domestic courts or tribunals."
2.3.3.X.165,165,Article 165 There shall hereby be established an Economic and Social Committee with consultative status. The Committee shall be composed of representatives of the various categories of economic and social life.
2.3.3.X.166,166,"Article 166 The number of members of the Committee shall be fixed as follows: Belgium
12
Germany
24
France
24
Italy
24
Luxembourg
5
Netherlands
12 The members of the Committee shall be appointed for a term of four years by the Council acting by means of a unanimous vote on a proposal of the Commission. This term shall be renewable. The members of the Committee shall be appointed in their personal capacity and shall not be bound by any mandatory instructions."
2.3.3.X.167,167,"Article 167 1. With a view to the appointment of the members of the Committee, each Member State shall send to the Council a list containing twice as many candidates as there are seats allotted to its nationals. The Committee shall be composed in such a manner as to secure adequate representation of the different categories of economic and social life. 2. The Council shall consult the Commission. It may obtain the opinion of European organisations representing the various economic and social sectors concerned in the activities of the Community."
2.3.3.X.168,168,Article 168 The Committee shall appoint from among its members its chairman and officers for a term of two years. It shall adopt its rules of procedure and shall submit them for approval to the Council which shall act by means of a unanimous vote. The Committee shall be convened by its chairman at the request of the Council or of the Commission.
2.3.3.X.169,169,"Article 169 The Committee may be divided into specialised sections. These specialised sections shall operate within the framework of the general competence of the Committee. They may not be consulted independently of the Committee. Sub-committees may also be established within the Committee in order to prepare, in specific matters or fields, draft opinions to be submitted to the Committee for consideration. The rules of procedure shall determine the particulars of the composition of, and the rules of competence concerning, the specialised sections and sub-committees."
2.3.3.X.170,170,"Article 170 The Committee shall be consulted by the Council or by the Commission in the cases provided for in this Treaty. The Committee may be consulted by these institutions in all cases in which they deem it appropriate. The Council or the Commission shall, if it considers it necessary, lay down for the submission by the Committee of its opinion a time-limit which may not be less than ten days after the communication has been addressed to the chairman for this purpose. If, on the expiry of such time-limit, an opinion has not been submitted, the Council or the Commission may proceed without it. The opinion of the Committee and that of the specialised section, together with a record of the deliberations, shall be transmitted to the Council and to the Commission."
2.4.X.X.171,171,"Article 171 1. Estimates shall be drawn up for each financial year for all revenues and expenditures of the Community other than those of the Agency and Joint Enterprises and shall appear either in the operational budget or in the research and investment budget. Each budget shall be in balance as to revenues and expenditures. 2. Estimates of the revenues and expenditures of the Agency, which shall operate in accordance with customary business usage, shall appear in a separate statement. The conditions governing the estimates, implementation and verification of these revenues and expenditures shall be determined, having due regard to the Statute of the Agency, in the financial regulations adopted pursuant to Article 183. 3. The estimates of revenues and expenditures, together with the trading accounts and balance-sheets of Joint Enterprises for each financial year, shall be communicated to the Commission, the Council and the Assembly, in accordance with the provisions laid down in the statutes of those Enterprises."
2.4.X.X.172,172,"Article 172 1. The revenues of the operational budget, apart from other current revenues, shall comprise the financial contributions of Member States fixed according to the following scale: Belgium
7.9
Germany
28
France
28
Italy
28
Luxembourg
0.2
Netherlands
7.9 2. The revenues of the research and investment budget, apart from any other resources, shall comprise the financial contributions of Member States fixed according to the following scale: Belgium
9.9
Germany
30
France
30
Italy
23
Luxembourg
0.2
Netherlands
6.9 3. The scales may be amended by the Council acting by means of a unanimous vote. 4. Loans for the financing of research or investment shall be contracted on terms to be laid down by the Council acting as provided for in Article 177, paragraph 5. The Community may raise loans on the capital market of a Member State in accordance with the legal provisions applying to internal issues or, where such provisions do not exist in a Member State, after agreement has been reached between such Member State and the Commission in regard to the proposed loan. The consent of the competent agencies in the Member State may not be refused unless serious disturbances in its capital market are to be feared."
2.4.X.X.173,173,"Article 173 The financial contributions of Member States provided for in Article 172 may be replaced, wholly or partly, by levies collected in Member States by the Community. For this purpose, the Commission shall submit to the Council proposals concerning the assessment, method of fixing the rate and particulars of collection of such levies. The Council, acting by means of a unanimous vote and after consulting the Assembly on such proposals, may lay down provisions whose adoption it shall recommend to the Member States in accordance with their respective constitutional rules."
2.4.X.X.174,174,"Article 174 1. The expenditure appearing in the operational budget shall comprise, in particular: (a) administrative expenses; and (b) expenses relating to safety control and health protection. 2. The expenditure appearing in the research and investment budget shall comprise, in particular: (a) expenses relating to the implementation of the Community’s research programme; (b) any participation in the capital of the Agency and in its investment expenses; (c) expenses relating to the equipment of instructional establishments; and (d) any participation in Joint Enterprises and in certain joint operations."
2.4.X.X.175,175,"Article 175 The expenditure entered in the operational budget shall be authorised for the duration of one financial year, unless any provisions to the contrary are contained in the regulations adopted pursuant to Article 183. Subject to the conditions to be laid down pursuant to Article 183, any such appropriations other than those relating to staff costs as are unexpended at the end of the financial year may be carried over, but not beyond the end of the following financial year. Appropriation for operational expenditure shall be set out under different headings according to the type or purpose of such expenditure and subdivided, as far as necessary, in accordance with the regulations adopted pursuant to Article 183. The expenses of the Assembly, the Council, the Commission and the Court of Justice shall be set out in separate parts of the budget, without prejudice to the setting up of a special system for certain common expenses."
2.4.X.X.176,176,"Article 176 1. Appropriations for research and investment, subject to the limits resulting from programmes or decisions on expenditure which, pursuant to this Treaty, require the unanimous vote of the Council, shall comprise: (a) budgetary commitments covering a tranche which constitutes an individual item and a coherent whole; and (b) payment authorisations representing the maximum sum payable each year for covering commitments contracted under paragraph (a). 2. The calendar of due dates of commitments and authorisations shall be annexed to the corresponding draft budget proposed by the Commission. 3. Appropriations for research and investment shall be set out under different headings according to type or purpose of the expenditure and subdivided, as far as necessary, in accordance with the regulations adopted pursuant to Article 183. 4. Unused payment authorisations shall be carried over to the following financial year by a decision of the Commission, unless the Council decides otherwise."
2.4.X.X.177,177,"Article 177 1. The financial year shall run from 1 January to 31 December inclusive. 2. Each of the institutions of the Community shall draw up provisional estimates of its administrative expenses. The Commission shall combine these estimates in a preliminary draft operational budget. It shall attach its opinion which may contain divergent estimates. It shall also prepare the preliminary draft of the research and investment budget. The preliminary draft budgets shall be laid before the Council by the Commission not later than 30 September of the year preceding that of their implementation. The Council shall, whenever it intends to depart from the preliminary drafts, consult the Commission and, where appropriate, the other institutions concerned. 3. The Council, acting by means of a qualified majority vote, shall establish the draft budgets and shall then transmit them to the Assembly. The draft budgets shall be laid before the Assembly not later than 31 October of the year preceding that of their implementation. The Assembly shall be entitled to propose to the Council amendments to the draft budgets. 4. If, within a period of one month after receiving the draft budgets, the Assembly has either stated its approval or has not transmitted an opinion to the Council, the draft budgets shall be considered as finally adopted. If, within this period, the Assembly has proposed any amendments, the draft budgets so amended shall be transmitted to the Council. The Council shall then discuss them with the Commission and, where appropriate, with the other institutions concerned and shall finally adopt the budgets by means of a qualified majority vote, subject to the limits resulting from programmes or decisions on expenditure which, pursuant to this Treaty, require the unanimous vote of the Council. 5. For the adoption of the research and investment budget the votes of the members of the Council shall be weighted as follows: Belgium
9
Germany
30
France
30
Italy
23
Luxembourg
1
Netherlands
7 A majority of at least 67 votes shall be required for the adoption of any conclusions."
2.4.X.X.178,178,"Article 178 If, at the beginning of the financial year, the operational budget has not yet been voted, expenditures may be effected on a monthly basis per heading or other division of the budget, according to the provisions of the regulations adopted pursuant to Article 183, up to one-twelfth of the budget appropriations for the preceding financial year, provided that the amount so made available to the Commission shall not exceed one-twelfth of the total appropriations shown in the draft budget in course of preparation. If, at the beginning of a financial year, the research and investment budget has not yet been voted, expenditures may be effected on a monthly basis per heading or other division of the budget, according to the provisions of the regulations adopted pursuant to Article 183, up to one-twelfth of the appropriations corresponding to the annual estimates entered in the calendar of due dates of payments for budgetary commitments previously approved. The Council, acting by means of a qualified majority vote, may, subject to observance of the other provisions laid down in the first and second paragraphs, authorise expenditure in excess of one-twelfth, subject to the limits resulting from programmes or decisions on expenditure which, pursuant to this Treaty, require the unanimous vote of the Council. Member States shall pay every month, on a provisional basis and in accordance with the scales adopted for the previous financial year, the amounts necessary to ensure implementation of this Article."
2.4.X.X.179,179,"Article 179 The Commission shall, in accordance with the provisions of the regulations adopted pursuant to Article 183, implement the budgets on its own responsibility and within the limits of the appropriations made. Such regulations shall lay down the particular procedure according to which each institution shall participate in the expenditure of its own funds. Within each budget, the Commission may, subject to the limits and conditions laid down in the regulations adopted pursuant to Article 183, transfer funds as between the various headings or sub-headings."
2.4.X.X.180,180,"Article 180 The accounts of all the revenues and expenditures of each budget shall be examined by a committee of control composed of auditors of indisputable independence of whom one shall be the chairman. The Council, acting by means of a unanimous vote, shall fix the number of auditors. The auditors and the chairman of the committee of control shall be appointed by the Council, acting by means of a unanimous vote, for a period of five years. Their remuneration shall be determined by the Council acting by means of a qualified majority vote. The auditing of the accounts, which shall be based on vouchers and shall take place, if necessary, on the spot, shall be designed to ascertain that all revenues and expenditures are lawful and proper and that the financial management is sound. After the winding up of each budget, the committee of control shall draw up a report the adoption of which shall require a majority vote of its members. The Commission shall annually submit to the Council and to the Assembly the accounts of the preceding financial year in respect of each separate budget, together with the report of the committee of control. The Commission shall also communicate to them a balance sheet showing the assets and liabilities of the Community. The Council, acting by means of a qualified majority vote, shall give the Commission a discharge in respect of the implementation of each separate budget. The Council shall communicate such decision to the Assembly."
2.4.X.X.181,181,"Article 181 The budgets and statement provided for in Article 171, paragraphs 1 and 2, shall be drawn up in the unit of account fixed in accordance with the provisions of the financial regulations adopted pursuant to Article 183. The financial contributions provided for in Article 172 shall be made available to the Community by Member States in their respective domestic currencies. The available balances of these contributions shall be deposited with the Treasuries of Member States or with bodies designated by them. The funds, while on deposit, shall retain their par value in relation to the unit of account mentioned in the first paragraph, such par value being that in force at the date of deposit. These balances may be placed under conditions to be settled in agreements concluded between the Commission and the Member State concerned."
2.4.X.X.182,182,"Article 182 1. The Commission may, provided it notifies the competent authorities of the Member States concerned, transfer its holdings in the currency of any one Member State into the currency of another Member State, in so far as this may be necessary in order to enable such funds to be used for the purposes for which they are intended in accordance with this Treaty. The Commission shall, as far as possible, refrain from making such transfers if it possesses liquid or realisable assets in the currencies which it needs. 2. The Commission shall communicate with each Member State through the channel of the authority designated by the State concerned. For the carrying out of financial operations, the Commission shall have recourse to the services of the bank of issue of the Member State concerned or of any other financial institution approved by that State. 3. As regards expenditure to be effected by the Community in currencies of third countries, the Commission shall submit to the Council, before the budgets are finally adopted, a programme showing the intended revenues and expenditures in the different currencies. This programme shall be subject to the approval of the Council acting by means of a qualified majority vote. It may be amended in the course of the financial year in accordance with the same procedure. 4. Funds in currencies of third countries, when required in order to meet items of expenditure appearing in the programme mentioned in paragraph 3, shall be assigned to the Commission by Member States according to the scales provided for in Article 172. The same scales shall be applied for the assignment to Member States of currencies of third countries collected by the Commission. 5. The Commission may dispose freely of funds in the currencies of third countries obtained by loans raised in those countries. 6. The exchange arrangements set out in the preceding paragraphs may be made wholly or partly applicable to the Agency and to Joint Enterprises and may be adapted to their operational needs by the Council acting by means of a unanimous vote on a proposal of the Commission."
2.4.X.X.183,183,"Article 183 The Council, acting by means of a unanimous vote on a proposal of the Commission, shall: (a) lay down the financial regulations specifying, in particular, the procedure to be adopted for establishing and implementing the budgets, including that of the Agency, and for rendering and auditing accounts; (b) determine the methods and procedure whereby the contributions by Member States shall be made available to the Commission; and (c) establish rules concerning the responsibility of pay-commissioners and accountants and arrange for the relevant supervision."
2.5.X.X.184,184,Article 184 The Community shall have legal personality.
2.5.X.X.185,185,"Article 185 The Community shall in each of the Member States possess the most extensive legal capacity accorded to legal persons under their respective municipal law; it may, in particular, acquire or transfer movable and immovable property and may sue and be sued in its own name. For this purpose, the Community shall be represented by the Commission."
2.5.X.X.187,187,"Article 187 For the performance of the tasks entrusted to it, the Commission may collect any information and verify any matters within the limits and under the conditions laid down by the Council in accordance with the provisions of this Treaty."
2.5.X.X.188,188,"Article 188 The contractual liability of the Community shall be governed by the law applying to the contract concerned. As regards non-contractual liability, the Community shall in accordance with the general principles common to the laws of Member States make reparation for any damage caused by its institutions or by its employees in the performance of their duties. The personal liability of employees towards the Community shall be determined in the provisions establishing the statute of service or the conditions of employment applicable to them."
2.5.X.X.189,189,Article 189 The seat of the Community’s institutions shall be fixed by the Governments of the Member States acting in common agreement.
2.5.X.X.190,190,"Article 190 The rules concerning the languages of the institutions of the Community shall, without prejudice to the provisions laid down in the rules of the Court of Justice, be determined by the Council acting by means of a unanimous vote."
2.5.X.X.192,192,Article 192 Member States shall take all general or particular measures which are appropriate for ensuring the carrying out of the obligations arising out of this Treaty or resulting from acts of the institutions of the Community. They shall facilitate the achievement of the aims of the Community. They shall abstain from any measures likely to jeopardise the achievement of the aims of this Treaty.
2.5.X.X.193,193,Article 193 Member States undertake not to submit a dispute concerning the interpretation or application of this Treaty to any method of settlement other than those provided for in this Treaty.
2.5.X.X.194,194,"Article 194 1. The members of the institutions of the Community, members of committees, officials and other employees of the Community and any other persons whose functions or whose public or private relations with the institutions or facilities of the Community or with Joint Enterprises make it necessary for them to obtain or receive communication of any facts, information, knowledge, documents or objects which are classified pursuant to provisions enacted by a Member State or an institution of the Community, shall, even after the termination of such functions or relations, maintain their security in respect of any unauthorised person or of the general public. Each Member State shall regard any breach of this obligation as a violation of its classified matters which is subject, as regards both substance and jurisdiction, to the provisions of its municipal law concerning the endangering of the security of the State or concerning the disclosure of professional secrets. It shall, at the demand of any Member State concerned or of the Commission, proceed against any person who has committed such a breach within its jurisdiction. 2. Each Member State shall communicate to the Commission all provisions regulating in its territories the classification and security of information, knowledge, documents or objects relating to the field of application of this Treaty. The Commission shall ensure that these provisions are communicated to the other Member States. Each Member State shall take all appropriate steps to facilitate the gradual introduction of as uniform and as comprehensive a security protection as possible. The Commission may, after consulting the Member States concerned, make any recommendations for this purpose. 3. The institutions of the Community and their facilities as well as the Joint Enterprises shall apply the provisions regarding security protection which are in force in the territory in which each of them is situated. 4. Where any authorisation to obtain communication of facts, information, documents or objects relating to the field of application of this Treaty and protected by means of classification has been granted either by an institution of the Community or by a Member State to a person engaged in activities within the field of application of this Treaty, such authorisation shall be recognised by every other institution and every other Member State. 5. The provisions of this Article shall not be an obstacle to the application of special provisions resulting from agreements concluded between a Member State and a third country or an international organisation."
2.5.X.X.195,195,"Article 195 The institutions of the Community, as well as the Agency and Joint Enterprises shall, in applying this Treaty, comply with any conditions, in regard to access to ores, source materials and special fissionable materials, imposed by domestic provisions enacted for reasons of public order or public health."
2.5.X.X.196,196,"Article 196 For the purposes of this Treaty and except where otherwise provided for therein: (a) the term “person” shall mean any natural person wholly or partly engaged in the territories of Member States in activities which come within the field defined in the appropriate Chapter of this Treaty; (b) the term “enterprise” shall mean any enterprise or institution wholly or partly engaged in activities under the same conditions, whatever may be its public or private legal status."
2.5.X.X.197,197,"Article 197 For the purposes of this Treaty: 1. the term “special fissionable materials” shall mean plutonium 239, uranium 233; uranium enriched in the isotopes 235 or 233; any material containing one or more of the foregoing; and such other fissionable materials as shall be defined by the Council acting by means of a qualified majority vote on a proposal of the Commission; but the term “special fissionable materials” shall not include source materials; 2. the term “uranium enriched in the isotopes 235 or 233” shall mean uranium containing the isotopes 235 or 233 or both in an amount such that the abundance ratio of the sum of these isotopes to the isotope 238 is greater than the ratio of the isotope 235 to the isotope 238 occurring in nature; 3. the term “source material” shall mean uranium containing the mixture of isotopes occurring in nature; uranium depleted in the isotope 235; thorium; any of the foregoing in the form of metal, alloy, chemical compound, or concentrate; any other material containing one or more of the foregoing in such concentration as shall be defined by the Council acting by means of a qualified majority vote on a proposal of the Commission; 4. the term “ores” shall mean any ore containing, in such average concentration as shall be defined by the Council acting by means of a qualified majority vote on a proposal of the Commission, substances from which the source materials as defined above can be obtained by appropriate chemical and physical processing."
2.5.X.X.198,198,Article 198 Except where otherwise provided for the provisions of this Treaty shall apply to the European territories of Member States and to non-European territories subject to their jurisdiction. These provisions shall apply also to European territories for the conduct of whose foreign relations a Member State is responsible.
2.5.X.X.199,199,"Article 199 The Commission shall be responsible for ensuring all suitable contacts with the organs of the United Nations, of their Specialised Agencies and of the General Agreement on Tariffs and Trade. The Commission shall also ensure appropriate contacts with all international organisations."
2.5.X.X.200,200,Article 200 The Community shall establish all suitable co-operation with the Council of Europe.
2.5.X.X.201,201,"Article 201 The Community shall establish with the Organisation for European Economic Co-operation close collaboration, the particulars of which shall be determined by common agreement."
2.5.X.X.202,202,"Article 202 The provisions of this Treaty shall not be an obstacle to the existence or completion of regional unions between Belgium and Luxembourg, and between Belgium, Luxembourg and the Netherlands, in so far as the objectives of these regional unions are not achieved by application of this Treaty."
2.5.X.X.203,203,"Article 203 If any action by the Community appears necessary to achieve one of the aims of the Community in cases where this Treaty has not provided for the requisite powers of action, the Council, acting by means of a unanimous vote on a proposal of the Commission and after the Assembly has been consulted, shall enact the appropriate provisions."
2.5.X.X.204,204,"Article 204 The government of any Member State or the Commission may submit to the Council proposals for the revision of this Treaty. If the Council, after consulting the Assembly and, where appropriate, the Commission, expresses an opinion in favour of the calling of a conference of representatives of the Governments of Member States, such conference shall be convened by the President of the Council for the purpose of determining in common agreement the amendments to be made to this Treaty. Such amendments shall enter into force after being ratified by all Member States in accordance with their respective constitutional rules."
2.5.X.X.205,205,"Article 205 Any European State may apply to become a member of the Community. It shall address its application to the Council which, after obtaining the opinion of the Commission shall act by means of a unanimous vote. The conditions of admission and the amendments to this Treaty necessitated thereby shall be the subject of an agreement between the Member States and the applicant State. Such agreement shall be submitted to all the contracting States for ratification in accordance with their respective constitutional rules."
2.5.X.X.206,206,"Article 206 The Community may conclude with a third country, a union of States or an international organisation agreements creating an association embodying reciprocal rights and obligations, joint actions and special procedures. Such agreements shall be concluded by the Council acting by means of a unanimous vote and after consulting the Assembly. Where such agreements involve amendments to this Treaty, such amendments shall be subject to prior adoption in accordance with the procedure laid down in Article 204."
2.5.X.X.207,207,Article 207 The Protocols which are to be annexed to this Treaty by common agreement between the Member States shall form an integral part thereof.
2.5.X.X.208,208,Article 208 This Treaty shall be concluded for an unlimited period.
2.6.X.1.209,209,Article 209 The Council shall meet within a period of one month after the date of the entry into force of this Treaty.
2.6.X.1.210,210,Article 210 The Council shall take all appropriate measures to constitute the Economic and Social Committee within a period of three months from the Council’s first meeting.
2.6.X.1.211,211,"Article 211 The Assembly shall meet within a period of two months after the first meeting of the Council and on being convened by the President of the latter in order to elect its officers and draw up its rules of procedure. Pending the election of its officers, the Assembly shall be presided over by its oldest member."
2.6.X.1.212,212,"Article 212 The Court of Justice shall enter upon its duties as soon as its members have been appointed. The first appointment of the President shall be made for a period of three years under the same conditions as the appointment of its members. The Court of Justice shall adopt its rules of procedure within a period of three months after entering upon its duties. Reference may not be made to the Court of Justice until after the date of publication of these rules of procedure. Periods laid down for the submission of cases shall only begin to run as from that date. The President of the Court of Justice shall, upon his appointment, exercise the powers conferred upon him by this Treaty."
2.6.X.1.213,213,"Article 213 The Commission shall enter upon its duties and assume the responsibilities conferred upon it by this Treaty as soon as its members have been appointed. The Commission shall, on entering upon its duties, undertake the studies and establish the contacts with Member States, enterprises, workers and users which are necessary for making a general survey of the position of nuclear industries within the Community. The Commission shall, within a period of six months, address a report on this subject to the Assembly."
2.6.X.1.214,214,"Article 214 1. The period of the first financial year shall extend from the date of the entry into force of this Treaty to the following 31 December. If, however, this Treaty enters into force during the second half of the year, such period shall continue until 31 December of the following year. 2. Until the budgets for the first financial year have been adopted, Member States shall make to the Community non-interest-bearing advances which shall be deducted from the financial contributions relating to the implementation of the said budgets. 3. Until the statute of service for officials and the conditions of employment applicable to other employees of the Community, as provided for in Article 186, are established, each institution shall recruit the staff it needs and shall, for this purpose, conclude contracts of limited duration. Each institution shall examine with the Council any questions concerning the number, remuneration and distribution of posts."
2.6.X.2.215,215,"Article 215 1. An initial research and instructional programme which is set out in Annex V to this Treaty and which may not exceed 215 million E.P.U. units of account, unless the Council acting by means of a unanimous vote otherwise decides, shall be carried out within a period of five years after the date of the entry into force of this Treaty. 2. The breakdown of the expenditure required for the implementation of this programme is set out by way of indication under principal headings in Annex V. The Council, acting by means of a qualified majority vote on a proposal of the Commission, may amend this programme."
2.6.X.2.216,216,Article 216 The Commission’s proposals concerning the particulars of operation of the institution at university level referred to in Article 9 shall be submitted to the Council within a period of one year after the date of the entry into force of this Treaty.
2.6.X.2.217,217,Article 217 The security regulations provided for in Article 24 relating to the classification applicable to the dissemination of information shall be laid down by the Council within a period of six months after the date of the entry into force of this Treaty.
2.6.X.2.218,218,Article 218 The basic standards shall be fixed in accordance with the provisions of Article 31 within a period of one year after the date of the entry into force of this Treaty.
2.6.X.2.219,219,"Article 219 The legislative and administrative provisions for protecting the health of workers and of the general public in the territories of Member States from the dangers resulting from ionising radiation shall, in accordance with the provisions of Article 33, be communicated by these States to the Commission within a period of three months after the date of the entry into force of this Treaty."
2.6.X.2.220,220,"Article 220 The Commission’s proposals relating to the Statute of the Agency, referred to in Article 54, shall be submitted to the Council within a period of three months after the date of the entry into force of this Treaty."
2.6.X.3.221,221,"Article 221 The provisions of Articles 14 to 23 inclusive and of Articles 25 to 28 inclusive shall apply to patents, provisionally protected claims and utility models, and also to applications for patents and utility models filed before the entry into force of this Treaty, under the following conditions: 1: In regard to the period of time mentioned in Article 17, paragraph 2, due account shall be taken, in favour of the owner, of the new situation arising after the date of the entry into force of this Treaty. 2. With regard to the communication of a non-classified invention, if either or both of the periods of three months and eighteen months provided for in Article 16 have expired at the date of the entry into force of this Treaty, a further period of six months shall begin to run as from that date. If either or both of these periods are unexpired at that date, they shall be extended for a period of six months as from the date of their normal expiry. 3. The same provisions shall apply to the communication of a classified invention in accordance with the provisions of Article 16 and Article 25, paragraph 1, except that in such cases the new period or the extension of a current period shall be deemed to begin on the date of the entry into force of the security regulations referred to in Article 24."
2.6.X.3.222,222,"Article 222 During the period between the date of the entry into force of this Treaty and the date, fixed by the Commission, when the Agency assumes its functions, the conclusion or renewing agreements and conventions for the supply of ores, source materials or special fissionable materials shall be subject to the prior approval of the Commission. The Commission shall refuse to approve the conclusion or renewal of agreements and conventions which it considers of a nature to prejudice the application of this Treaty. It may, in particular, make its approval conditional upon the inclusion in these agreements and conventions of clauses enabling the Agency to participate in their implementation."
2.6.X.3.223,223,"Article 223 Notwithstanding the provisions of Article 60, and in order to take account of work and studies already in progress, supplies for reactors installed in the territories of a Member State which may become critical before the expiry of a period of seven years as from the date of the entry into force of this Treaty, shall be granted priority for a maximum period of ten years as from that date, in regard both to ores and source materials coming from the territories of that State and in regard to source materials or special fissionable materials forming the subject of a bilateral agreement concluded before the entry into force of this Treaty and communicated to the Commission in accordance with the provisions of Article 105. The same priority shall be granted during such period of ten years in regard to supplies for any isotope separation factory, whether or not a Joint Enterprise, which begins to operate in the territories of a Member State before the expiry of a period of seven years after the date of the entry into force of this Treaty. The Agency shall conclude the relevant contracts after the Commission has ascertained that the conditions for the application of the priority right have been fulfilled."
2.7.X.X.224,224,"Article 224 This Treaty shall be ratified by the High Contracting Parties in accordance with their respective constitutional rules. The instruments of ratification shall be deposited with the Government of the Italian Republic. This Treaty shall enter into force on the first day of the month following the deposit of the instrument of ratification by the last signatory State to comply with this formality. If, however, such deposit is made less than fifteen days before the beginning of the following month, this Treaty shall not enter into force until the first day of the second month following the date of such deposit."
2.7.X.X.225,225,"Article 225 The present Treaty, drawn up in a single original in the German, French, Italian and Netherlands languages, all four texts being equally authentic, shall be deposited in the archives of the Government of the Italian Republic which shall transmit a certified copy to each of the Governments of the other signatory States. IN FAITH WHEREOF, the undersigned Plenipotentiaries have placed their signatures at the end of the present Treaty. Done at Rome, on the twenty-fifth day of March in the year one thousand nine hundred and fifty-seven. P. H. STAAK.
J. Ch. SNOY et d’OPPUERS.
ADENAUER.
HALLSTEIN.
PINEAU.
M. FAURE.
Antonio SEGNI.
Gaetano MARTINO.
BECH.
Lambert SCHAUS.
J. LUNS.
J. LINTHORST HOMAN."
