id,article,txt
3.5.1.1.4.166,166,"Article 166 The Court of Justice shall be assisted by two advocates-general. The duty of the advocate-general shall be to present publicly, with complete impartiality and independence, reasoned conclusions on cases submitted to the Court of Justice, with a view to assisting the latter in the performance of its duties as laid down in Article 164. Should the Court of Justice so request, the Council may, by means of a unanimous vote, increase the number of advocates-general and make the requisite amendments to Article 167, third paragraph."
3.5.1.1.4.167,167,Article 167 The judges and the advocates-general shall be chosen from among persons of indisputable independence who fulfil the conditions required for the holding of the highest judicial office in their respective countries or who are jurists of a recognised competence; they shall be appointed for a term of six years by the Governments of Member States acting in common agreement. A partial renewal of the Court of Justice shall take place every three years. It shall affect three and four judges alternately. The three judges whose terms of office are to expire at the end of the first period of three years shall be chosen by lot. A partial renewal of the advocates-general shall take place every three years. The advocate-general whose term of office is to expire at the end of the first period of three years shall be chosen by lot. The retiring judges and advocates-general shall be eligible for reappointment. The judges shall appoint from among their members the President of the Court of Justice for a term of three years. Such term shall be renewable.
3.5.1.1.4.168,168,Article 168 The Court of Justice shall appoint its registrar and determine his status.
3.5.1.1.4.168a,168a,"Article 168a

1. At the request of the Court of Justice and after consulting the Commission and the European Parliament, the Council may, acting unanimously, attach to the Court of Justice a court with jurisdiction to hear and determine at first instance, subject to a right of appeal to the Court of Justice on points of law only and in accordance with the conditions laid down by the Statute, certain classes of action or proceeding brought by natural or legal persons. That court shall not be competent to hear and determine actions brought by Member States or by Community Institutions or questions referred for a preliminary ruling under Article 177.

2. The Council, following the procedure laid down in paragraph 1, shall determine the composition of that court and adopt the necessary adjustments and additional provisions to the Statute of the Court of Justice. Unless the Council decides otherwise, the provisions of this Treaty relating to the Court of Justice, in particular the provisions of the Protocol on the Statute of the Court of Justice, shall apply to that court.

3. The members of that court shall be chosen from persons whose independence is beyond doubt and who possess the ability required for appointment to judicial office; they shall be appointed by common accord of the Governments of the Member States for a term of six years. The membership shall be partially renewed every three years. Retiring members shall be eligible for reappointment.

4. That court shall establish its rules of procedure in agreement with the Court of Justice. Those rules shall require the unanimous approval of the Council."
3.5.1.1.4.169,169,"Article 169 If the Commission considers that a Member State has failed to fulfil any of its obligations under this Treaty, it shall give a reasoned opinion on the matter after requiring such State to submit its comments. If such State does not comply with the terms of such opinion within the period laid down by the Commission, the latter may refer the matter to the Court of Justice."
3.5.1.1.4.170,170,"Article 170 Any Member State which considers that another Member State has failed to fulfil any of its obligations under this Treaty may refer the matter to the Court of Justice. Before a Member State institutes, against another Member State, proceedings relating to an alleged infringement of the obligations under this Treaty, it shall refer the matter to the Commission. The Commission shall give a reasoned opinion after the States concerned have been required to submit their comments in written and oral pleadings. If the Commission, within a period of three months after the date of reference of the matter to it, has not given an opinion, reference to the Court of Justice shall not thereby be prevented."
3.5.1.1.4.171,171,"Article 171 If the Court of Justice finds that a Member State has failed to fulfil any of its obligations under this Treaty, such State shall take the measures required for the implementation of the judgment of the Court."
3.5.1.1.4.172,172,Article 172 The regulations laid down by the Council pursuant to the provisions of this Treaty may confer on the Court of Justice full jurisdiction in respect of penalties provided for in such regulations.
3.5.1.1.4.173,173,"Article 173 The Court of Justice shall review the lawfulness of acts other than recommendations or opinions of the Council and the Commission. For this purpose, it shall be competent to give judgment on appeals by a Member State, the Council or the Commission on grounds of incompetence, of errors of substantial form, of infringement of this Treaty or of any legal provision relating to its application, or of abuse of power. Any natural or legal person may, under the same conditions, appeal against a decision addressed to him or against a decision which, although in the form of a regulation or a decision addressed to another person, is of direct and specific concern to him. The appeals provided for in this Article shall be lodged within a period of two months dating, as the case may be, either from the publication of the act concerned or from its notification to the appellant or, failing that, from the day on which the latter had knowledge of that act."
3.5.1.1.4.174,174,"Article 174 If the appeal is well founded, the Court of Justice shall declare the act concerned to be null and void. In the case of regulations, however, the Court of Justice shall, if it considers it necessary, indicate those effects of the regulation annulled which shall be deemed to remain in force."
3.5.1.1.4.175,175,"Article 175 In the event of the Council or the Commission in violation of this Treaty failing to act, the Member States and the other institutions of the Community may refer the matter to the Court of Justice with a view to establishing such violation. Such appeal shall only be admissible if the institution concerned has previously been invited to act. If, at the expiry of a period of two months after such invitation that institution has not stated its attitude, the appeal may be lodged within a further period of two months. Any natural or legal person may submit to the Court of Justice, under the conditions laid down in the preceding paragraphs, a complaint to the effect that one of the institutions of the Community has failed to address to him an act other than a recommendation or an opinion."
3.5.1.1.4.176,176,"Article 176 An institution originating an act subsequently declared null and void or an institution whose failure to act has been declared contrary to the provisions of this Treaty shall take the measures required for the implementation of the judgment of the Court of Justice. This obligation shall not affect any obligation arising from the application of Article 215, second paragraph."
3.5.1.1.4.177,177,"Article 177 The Court of Justice shall be competent to make a preliminary decision concerning: (a) the interpretation of this Treaty; (b) the validity and interpretation of acts of the institutions of the Community; and (c) the interpretation of the statutes of any bodies set up by an act of the Council, where such statutes so provide. Where any such question is raised before a court or tribunal of one of the Member States, such court or tribunal may, if it considers that its judgment depends on a preliminary decision on this question, request the Court of Justice to give a ruling thereon. Where any such question is raised in a case pending before a domestic court or tribunal from whose decisions no appeal lies under municipal law, such court or tribunal shall refer the matter to the Court of Justice."
3.5.1.1.4.178,178,"Article 178 The Court of Justice shall be competent to hear cases relating to compensation for damage as provided for in Article 215, second paragraph."
3.5.1.1.4.179,179,"Article 179 The Court of Justice shall be competent to decide in any case between the Community and its employees, within the limits and under the conditions laid down by the relevant statute of service or conditions of employment."
3.5.1.1.4.180,180,"Article 180 The Court of Justice shall be competent, within the limits laid down below, to hear cases concerning: (a) the fulfilment by Member States of the obligations arising under the Statute of the European Investment Bank. The Board of Directors of the Bank shall, in this respect, dispose of the powers conferred upon the Commission by Article 169; (b) the conclusions of the Board of Governors of the Bank. Any Member State, the Commission or the Board of Directors of the Bank may lodge an appeal in this matter under the conditions laid down in Article 173; and (c) the conclusions of the Board of Directors of the Bank. Appeals against such conclusions may be lodged, under the conditions laid down in Article 173, provided that they may only be lodged by a Member State or by the Commission, and only on the grounds of an infringement of formal procedures laid down in Article 21, paragraph 2 and paragraphs 5 to 7 inclusive of the Statute of the Bank."
3.5.1.1.4.181,181,"Article 181 The Court of Justice shall be competent to make a decision pursuant to any arbitration clause contained in a contract concluded, under public or private law, by or on behalf of the Community."
3.5.1.1.4.182,182,"Article 182 The Court of Justice shall be competent to decide in any dispute between Member States in connection with the object of this Treaty, where such dispute is submitted to it under the terms of a compromise."
3.5.1.1.4.183,183,"Article 183 Subject to the powers conferred on the Court of Justice by this Treaty, cases to which the Community is a party shall not for that reason alone be excluded from the competence of domestic courts or tribunals."
3.5.1.1.4.184,184,"Article 184 Where a regulation of the Council or of the Commission is the subject of a dispute in legal proceedings, any of the parties concerned may, notwithstanding the expiry of the period laid down in Article 173, third paragraph invoke the grounds set out in Article 173, first paragraph in order to allege before the Court of Justice that the regulation concerned is inapplicable."
3.5.1.1.4.185,185,"Article 185 Appeals submitted to the Court of Justice shall not have any staying effect. The Court of Justice may, however, if it considers that circumstances so require, order the suspension of the execution of the act appealed against."
3.5.1.1.4.186,186,"Article 186 The Court of Justice may, in any cases referred to it, make any necessary interim order."
3.5.1.1.4.187,187,Article 187 The judgments of the Court of Justice shall be enforceable under the conditions laid down in Article 192.
3.5.1.1.4.188,188,"Article 188 The Statute of the Court of Justice shall be laid down in a separate Protocol. The Council may, acting unanimously at the request of the Court of Justice and after consulting the Commission and the European Parliament, amend the provisions of Title III of the Statute. The Court of Justice shall adopt its rules of procedure. They shall be submitted to the Council for unanimous approval."
3.5.1.2.X.189,189,"Article 189 For the achievement of their aims and under the conditions provided for in this Treaty, the Council and the Commission shall adopt regulations and directives, make decisions and formulate recommendations or opinions. Regulations shall have a general application. They shall be binding in every respect and directly applicable in each Member State. Directives shall bind any Member State to which they are addressed, as to the result to be achieved, while leaving to domestic agencies a competence as to form and means. Decisions shall be binding in every respect for the addressees named therein. Recommendations and opinions shall have no binding force."
3.5.1.2.X.190,190,"Article 190 The regulations, directives and decisions of the Council and of the Commission shall be supported by reasons and shall refer to any proposals or opinions which are to be obtained pursuant to this Treaty."
3.5.1.2.X.191,191,"Article 191 The regulations shall be published in the Official Journal of the Community. They shall enter into force on the date fixed in them or, failing this, on the twentieth day following their publication. Directives and decisions shall be notified to their addressees and shall take effect upon such notification."
3.5.1.2.X.192,192,"Article 192 Decisions of the Council or of the Commission which contain a pecuniary obligation on persons other than States shall be enforceable. Forced execution shall be governed by the rules of civil procedure in force in the State in whose territory it takes place. The writ of execution shall be served, without other formality than the verification of the authenticity of the written act, by the domestic authority which the Government of each Member State shall designate for this purpose and of which it shall give notice to the Commission and to the Court of Justice. After completion of these formalities at the request of the party concerned, the latter may, in accordance with municipal law, proceed with such forced execution by applying directly to the authority which is competent. Forced execution may only be suspended pursuant to a decision of the Court of Justice. Supervision as to the regularity of the measures of execution shall, however, be within the competence of the domestic courts or tribunals."
3.5.1.3.X.193,193,"Article 193 There shall hereby be established an Economic and Social Committee with consultative status. The Committee shall be composed of representatives of the various categories of economic and social life, in particular, representatives of producers, agriculturists, transport operators, workers, merchants, artisans, the liberal professions and of the general interest."
3.5.1.3.X.194,194,"Article 194 The number of members of the Committee shall be fixed as follows: Belgium 12
Germany 24
France 24
Italy 24
Luxembourg 5
Netherlands 12 The members of the Committee shall be appointed for a term of four years by the Council acting by means of a unanimous vote. This term shall be renewable. The members of the Committee shall be appointed in their personal capacity and shall not be bound by any mandatory instructions."
3.5.1.3.X.195,195,"Article 195 1. With a view to the appointment of the members of the Committee, each Member State shall send to the Council a list containing twice as many candidates as there are seats allotted to its nationals. The Committee shall be composed in such a manner as to secure adequate representation of the different categories of economic and social life. 2. The Council shall consult the Commission. It may obtain the opinion of European organisations representing the various economic and social sectors concerned in the activities of the Community."
3.5.1.3.X.196,196,Article 196 The Committee shall appoint from among its members its chairman and officers for a term of two years. It shall adopt its rules of procedure and shall submit them for approval to the Council which shall act by means of a unanimous vote. The Committee shall be convened by its chairman at the request of the Council or of the Commission.
3.5.1.3.X.197,197,"Article 197 The Committee shall include specialised sections for the main fields covered by this Treaty. It shall contain, in particular, an agricultural section and a transport section, which are the subject of special provisions included in the Titles relating to agriculture and transport. These specialised sections shall operate within the framework of the general competence of the Committee. They may not be consulted independently of the Committee. Sub-committees may also be established within the Committee in order to prepare, in specific matters or fields, draft opinions to be submitted to the Committee for consideration. The rules of procedure shall determine the particulars of the composition of, and the rules of competence concerning, the specialised sections and sub-committees."
3.5.1.3.X.198,198,"Article 198 The Committee shall be consulted by the Council or by the Commission in the cases provided for in this Treaty. The Committee may be consulted by these institutions in all cases in which they deem it appropriate. The Council or the Commission shall, if it considers it necessary, lay down for the submission by the Committee of its opinion a time-limit which may not be less than ten days after the communication has been addressed to the chairman for this purpose. If, on the expiry of such time-limit, an opinion has not been submitted, the Council or the Commission may proceed without it. The opinion of the Committee and that of the specialised section, together with a record of the deliberations, shall be transmitted to the Council and to the Commission."
3.5.2.X.X.199,199,"Article 199 Estimates shall be drawn up for each financial year for all revenues and expenditures of the Community, including those relating to the European Social Fund, and shall be shown in the budget. The budget shall be in balance as to revenues and expenditures."
3.5.2.X.X.200,200,"Article 200 1. The revenues of the budget shall comprise, apart from any other revenues, the financial contributions of Member States fixed according to the following scale: Belgium 7.9
Germany 28
France 28
Italy 28
Luxembourg 0.2
Netherlands 7.9 2. The financial contributions of Member States, however, which are intended to meet the expenses of the European Social Fund, shall be fixed according to the following scale: Belgium 8.8
Germany 32
France 32
Italy 20
Luxembourg 0.2
Netherlands 7 3. The scales may be amended by the Council acting by means of a unanimous vote."
3.5.2.X.X.201,201,"Article 201 The Commission shall study the conditions under which the financial contributions of Member States provided for in Article 200 may be replaced by other resources of the Community itself, in particular, by revenue accruing from the common customs tariff when the latter has been definitely introduced. For this purpose, the Commission shall submit proposals to the Council. The Council, acting by means of a unanimous vote and after consulting the Assembly on such proposals, may lay down the provisions whose adoption it shall recommend to the Member States in accordance with their respective constitutional rules."
3.5.2.X.X.202,202,"Article 202 The expenditure entered in the budget shall be authorised for the duration of one financial year, unless any provisions to the contrary are contained in the regulations adopted pursuant to Article 209. Subject to the conditions to be laid down pursuant to Article 209, any such appropriations other than those relating to staff costs as are unexpended at the end of the financial year may be carried over, but not beyond the end of the following financial year. Appropriations shall be set out under different headings according to the type or purpose of such expenditure and subdivided, as far as necessary, in accordance with the regulations adopted pursuant to Article 209. The expenses of the Assembly, the Council, the Commission and the Court of Justice shall be set out in separate parts of the budget, without prejudice to the setting up of a special system for certain common expenses."
3.5.2.X.X.203,203,"Article 203 1. The financial year shall run from 1 January to 31 December inclusive. 2. Each of the institutions of the Community shall draw up provisional estimates of its expenses. The Commission shall combine these estimates in a preliminary draft budget. It shall attach its opinion which may contain divergent estimates. The preliminary draft budget shall be laid before the Council by the Commission not later than 30 September of the year preceding that of its implementation. The Council shall, whenever it intends to depart from the preliminary draft, consult the Commission and, where appropriate, the other institutions concerned. 3. The Council, acting by means of a qualified majority vote, shall establish the draft budget and shall then transmit it to the Assembly. The draft budget shall be laid before the Assembly not later than 31 October of the year preceding that of its implementation. The Assembly shall be entitled to propose to the Council amendments to the draft budget. 4. If, within a period of one month after receiving the draft budget, the Assembly has either stated its approval or has not transmitted an opinion to the Council, the draft budget shall be considered as finally adopted. If, within this period, the Assembly has proposed any amendments, the draft budget so amended shall be transmitted to the Council. The Council shall then discuss it with the Commission and, where appropriate, with the other institutions concerned and shall finally adopt the budget by means of a qualified majority vote. 5. For the adoption of the section of the budget relating to the European Social Fund the votes of the members of the Council shall be weighted as follows: Belgium 8
Germany 32
France 32
Italy 20
Luxembourg 1
Netherlands 7 A majority of at least 67 votes shall be required for the adoption of any conclusions."
3.5.2.X.X.204,204,"Article 204 If, at the beginning of the financial year, the budget has not yet been voted, expenditures may be effected on a monthly basis per heading or other division of the budget, according to the provisions of the regulations adopted pursuant to Article 209, up to one-twelfth of the budget appropriations for the preceding financial year, provided that the amount so made available to the Commission shall not exceed one-twelfth of the total appropriations shown in the draft budget in course of preparation. The Council, acting by means of a qualified majority vote, may, subject to observance of the other provisions laid down in the first paragraph, authorise expenditure in excess of one-twelfth of the appropriations. Member States shall pay every month, on a provisional basis and in accordance with the scales adopted for the previous financial year, the amounts necessary to ensure implementation of this Article."
3.5.2.X.X.205,205,"Article 205 The Commission shall, in accordance with the provisions of the regulations adopted pursuant to Article 209, implement the budget on its own responsibility and within the limits of the appropriations made. Such regulations shall lay down the particular procedure according to which each institution shall participate in the expenditure of its own funds. Within the budget, the Commission may, subject to the limits and conditions laid down in the regulations adopted pursuant to Article 209, transfer funds as between the various headings or subheadings."
3.5.2.X.X.206,206,"Article 206 The accounts of all the revenues and expenditures of the budget shall be examined by a committee of control composed of auditors of indisputable independence of whom one shall be the chairman. The Council, acting by means of a unanimous vote, shall fix the number of auditors. The auditors and the chairman of the committee of control shall be appointed by the Council, acting by means of a unanimous vote, for a period of five years. Their remuneration shall be determined by the Council acting by means of a qualified majority vote. The auditing of the accounts, which shall be based on vouchers and shall take place, if necessary, on the spot, shall be designed to ascertain that all revenues and expenditures are lawful and proper and that the financial management is sound. After the winding up of each budget, the committee of control shall draw up a report the adoption of which shall require a majority vote of its members. The Commission shall annually submit to the Council and to the Assembly the accounts of the preceding financial year in respect of the budget, together with the report of the committee of control. The Commission shall also communicate to them a balance sheet showing the assets and liabilities of the Community. The Council, acting by means of a qualified majority vote, shall give the Commission a discharge in respect of the implementation of the budget. The Council shall communicate such decision to the Assembly."
3.5.2.X.X.207,207,"Article 207 The budget shall be drawn up in the unit of account fixed in accordance with the provisions of the financial regulations adopted pursuant to Article 209. The financial contributions provided for in Article 200, paragraph 1, shall be made available to the Community by Member States in their respective domestic currencies. The available balances of these contributions shall be deposited with the Treasuries of Member States or with bodies designated by them. The funds, while on deposit, shall retain their par value in relation to the unit of account mentioned in the first paragraph, such par value being that in force at the date of deposit. These balances may be placed under conditions to be settled in agreements concluded between the Commission and the Member State concerned. The regulations adopted pursuant to Article 209 shall determine the technical conditions for carrying out the financial operations relating to the European Social Fund."
3.5.2.X.X.208,208,"Article 208 The Commission may, provided it notifies the competent authorities of the Member States concerned, transfer its holdings in the currency of any one Member State into the currency of another Member State, in so far as this may be necessary in order to enable such funds to be used for the purposes for which they are intended in accordance with this Treaty. The Commission shall, as far as possible, refrain from making such transfers if it possesses liquid or realisable assets in the currencies which it needs. The Commission shall communicate with each Member State through the channel of the authority designated by the State concerned. For the carrying out of financial operations, the Commission shall have recourse to the services of the bank of issue of the Member State concerned or of any other financial institution approved by that State."
3.5.2.X.X.209,209,"Article 209 The Council, acting by means of a unanimous vote on a proposal of the Commission, shall: (a) lay down the financial regulations specifying, in particular, the procedure to be adopted for establishing and implementing the budget, and for rendering and auditing accounts; (b) determine the methods and procedure whereby the contributions by Member States shall be made available to the Commission; and (c) establish rules concerning the responsibility of pay-commissioners and accountants and arrange for the relevant supervision."
3.6.X.X.X.210,210,Article 210 The Community shall have legal personality.
3.6.X.X.X.211,211,"Article 211 The Community shall in each of the Member States possess the most extensive legal capacity accorded to legal persons under their respective municipal law; it may, in particular, acquire or transfer movable and immovable property and may sue and be sued in its own name. For this purpose, the Community shall be represented by the Commission."
3.6.X.X.X.213,213,"Article 213 For the performance of the tasks entrusted to it, the Commission may collect any information and verify any matters within the limits and under the conditions laid down by the Council in accordance with the provisions of this Treaty."
3.6.X.X.X.214,214,"Article 214 The members of the Community’s institutions, the members of committees as well as officials and other employees of the Community shall be required, even after the termination of their functions, not to disclose information which by its nature is a professional secret and, in particular, information relating to enterprises and concerning their commercial relations or the components of their production costs."
3.6.X.X.X.215,215,"Article 215 The contractual liability of the Community shall be governed by the law applying to the contract concerned. As regards non-contractual liability, the Community shall, in accordance with the general principles common to the laws of Member States, make reparation for any damage caused by its institutions or by its employees in the performance of their duties. The personal liability of employees towards the Community shall be determined in the provisions establishing the statute of service or the conditions of employment applicable to them."
3.6.X.X.X.216,216,Article 216 The seat of the Community’s institutions shall be fixed by the Governments of the Member States acting in common agreement.
3.6.X.X.X.217,217,"Article 217 The rules concerning the languages of the institutions of the Community shall, without prejudice to the provisions laid down in the rules of the Court of Justice, be determined by the Council acting by means of a unanimous vote."
3.6.X.X.X.219,219,Article 219 Member States undertake not to submit a dispute concerning the interpretation or application of this Treaty to any method of settlement other than those provided for in this Treaty.
3.6.X.X.X.220,220,"Article 220 Member States shall, in so far as necessary, engage in negotiations with each other with a view to ensuring for the benefit of their nationals: the protection of persons as well as the enjoyment and protection of rights under the conditions granted by each State to its own nationals; the elimination of double taxation within the Community; the mutual recognition of companies within the meaning of Article 58, second paragraph, the maintenance of their legal personality in cases where the registered office is transferred from one country to another, and the possibility for companies subject to the municipal law of different Member States to form mergers; and the simplification of the formalities governing the reciprocal recognition and execution of judicial decisions and of arbitral awards."
3.6.X.X.X.221,221,"Article 221 Within a period of three years after the date of the entry into force of this Treaty, Member States shall treat nationals of other Member States in the same manner, as regards financial participation by such nationals in the capital of companies within the meaning of Article 58, as they treat their own nationals, without prejudice to the application of the other provisions of this Treaty."
3.6.X.X.X.222,222,Article 222 This Treaty shall in no way prejudice the system existing in Member States in respect of property.
3.6.X.X.X.223,223,"Article 223 1. The provisions of this Treaty shall not detract from the following rules: (a) No Member State shall be obliged to supply information the disclosure of which it considers contrary to the essential interests of its security; (b) Any Member State may take the measures which it considers necessary for the protection of the essential interests of its security, and which are connected with the production of or trade in arms, ammunition and war material; such measures shall not, however, prejudice conditions of competition in the Common Market in respect of products not intended for specifically military purposes. 2. In the course of the first year after the date of the entry into force of this Treaty, the Council, acting by means of a unanimous vote, shall determine the list of products to which the provisions of paragraph 1 (b) shall apply. 3. The Council, acting by means of a unanimous vote on a proposal of the Commission, may amend the said list."
3.6.X.X.X.224,224,"Article 224 Member States shall consult one another for the purpose of enacting in common the necessary provisions to prevent the functioning of the Common Market from being affected by measures which a Member State may be called upon to take in case of serious internal disturbances affecting public order, in case of war or of serious international tension constituting a threat of war or in order to carry out undertakings into which it has entered for the purpose of maintaining peace and international security."
3.6.X.X.X.225,225,"Article 225 If measures taken in the cases mentioned in Articles 223 and 224 have the effect of distorting conditions of competition in the Common Market, the Commission shall, together with the State concerned, examine the conditions under which these measures may be adapted to the rules established by this Treaty. Notwithstanding the procedure provided for in Articles 169 and 170, the Commission or any Member State may make direct reference to the Court of Justice if it considers that another Member State is making an improper use of the powers provided for under Articles 223 and 224. The Court of Justice shall sit in camera."
3.6.X.X.X.226,226,"Article 226 1. In the course of the transitional period, where there are serious difficulties which arc likely to persist in any sector of economic activity or difficulties which may seriously impair the economic situation in any region, a Member State may ask for authorisation to take measures of safeguard in order to restore the situation and adapt the sector concerned to the Common Market economy. 2. At the request of the State concerned, the Commission shall by an expedited procedure immediately determine the measures of safeguard which it considers necessary, specifying the conditions and particulars of application. 3. The measures authorised under paragraph 2 may include derogations from the provisions of this Treaty, to the extent and for the periods strictly necessary for the achievement of the objects referred to in paragraph 1. Priority shall be given in the choice of such measures to those which will least disturb the functioning of the Common Market."
3.6.X.X.X.227,227,"Article 227 1. This Treaty shall apply to the Kingdom of Belgium, the Federal Republic of Germany, the French Republic, the Italian Republic, the Grand Duchy of Luxembourg and the Kingdom of the Netherlands. 2. With regard to Algeria and the French overseas departments, the general and special provisions of this Treaty relating to: the free movement of goods, agriculture, with the exception of Article 40, paragraph 4, the liberalisation of services, the rules of competition, the measures of safeguard provided for in Articles 108, 109 and 226, and the institutions, shall apply as from the date of the entry into force of this Treaty. The conditions for the application of the other provisions of this Treaty shall be determined, not later than two years after the date of its entry into force, by decisions of the Council acting by means of a unanimous vote on a proposal of the Commission. The institutions of the Community shall, within the framework of the procedures provided for in this Treaty and, in particular, of Article 226, ensure the possibility of the economic and social development of the regions concerned. 3. The overseas countries and territories listed in Annex IV to this Treaty shall be the subject of the special system of association described in Part IV of this Treaty. 4. The provisions of this Treaty shall apply to European territories for whose external relations a Member State is responsible."
3.6.X.X.X.228,228,"Article 228 1. Where this Treaty provides for the conclusion of agreements between the Community and one or more States or an international organisation, such agreements shall be negotiated by the Commission. Subject to the powers conferred upon the Commission in this field, such agreements shall be concluded by the Council after the Assembly has been consulted in the cases provided for by this Treaty. The Council, the Commission or a Member State may, as a preliminary, obtain the opinion of the Court of Justice as to the compatibility of the contemplated agreements with the provisions of this Treaty. An agreement which is the subject of a negative opinion of the Court of Justice may only enter into force under the conditions laid down, according to the case concerned, in Article 236. 2. Agreements concluded under the conditions laid down above shall be binding on the institutions of the Community and on Member States."
3.6.X.X.X.229,229,"Article 229 The Commission shall be responsible for ensuring all suitable contacts with the organs of the United Nations, of their Specialised Agencies and of the General Agreement on Tariffs and Trade. The Commission shall also ensure appropriate contacts with all international organisations."
3.6.X.X.X.230,230,Article 230 The Community shall establish all suitable co-operation with the Council of Europe.
3.6.X.X.X.231,231,"Article 231 The Community shall establish with the Organisation for European Economic Co-operation close collaboration, the particulars of which shall be determined by common agreement."
3.6.X.X.X.232,232,"Article 232 1. The provisions of this Treaty shall not affect those of the Treaty establishing the European Coal and Steel Community, in particular in regard to the rights and obligations of Member States, the powers of the institutions of the said Community and the rules laid down by the said Treaty for the functioning of the common market for coal and steel. 2. The provisions of this Treaty shall not detract from the provisions of the Treaty establishing the European Atomic Energy Community."
3.6.X.X.X.233,233,"Article 233 The provisions of this Treaty shall not be an obstacle to the existence or completion of regional unions between Belgium and Luxembourg, and between Belgium, Luxembourg and the Netherlands, in so far as the objectives of these regional unions are not achieved by application of this Treaty."
3.6.X.X.X.234,234,"Article 234 The rights and obligations resulting from conventions concluded prior to the entry into force of this Treaty between one or more Member States, on the one hand, and one or more third countries, on the other hand, shall not be affected by the provisions of this Treaty. In so far as such conventions are not compatible with this Treaty, the Member State or States concerned shall take all appropriate steps to eliminate any incompatibility found to exist. Member States shall, if necessary, assist each other in order to achieve this purpose and shall, where appropriate, adopt a common attitude. Member States shall, in the application of the conventions referred to in the first paragraph, take due account of the fact that the advantages granted under this Treaty by each Member State form an integral part of the establishment of the Community and are therefore inseparably linked with the creation of common institutions, the conferring of competences upon such institutions and the granting of the same advantages by all other Member States."
3.6.X.X.X.235,235,"Article 235 If any action by the Community appears necessary to achieve, in the functioning of the Common Market, one of the aims of the Community in cases where this Treaty has not provided for the requisite powers of action, the Council, acting by means of a unanimous vote on a proposal of the Commission and after the Assembly has been consulted, shall enact the appropriate provisions."
3.6.X.X.X.236,236,"Article 236 The Government of any Member State or the Commission may submit to the Council proposals for the revision of this Treaty. If the Council, after consulting the Assembly and, where appropriate, the Commission, expresses an opinion in favour of the calling of a conference of representatives of the Governments of Member States, such conference shall be convened by the President of the Council for the purpose of determining in common agreement the amendments to be made to this Treaty. Such amendments shall enter into force after being ratified by all Member States in accordance with their respective constitutional rules."
3.6.X.X.X.237,237,"Article 237 Any European State may apply to become a member of the Community. It shall address its application to the Council, which shall act unanimously after consulting the Commission and after receiving the assent of the European Parliament which shall act by an absolute majority of its component members. The conditions of admission and the amendments to this Treaty necessitated thereby shall be the subject of an agreement between the Member States and the applicant State. Such agreement shall be submitted to all the contracting States for ratification in accordance with their respective constitutional rules."
3.6.X.X.X.238,238,"Article 238 The Community may conclude with a third country, a union of States or an international organisation agreements creating an association embodying reciprocal rights and obligations, joint actions and special procedures. These agreements shall be concluded by the Council, acting unanimously and after receiving the assent of the European Parliament which shall act by an absolute majority of its component members. Where such agreements involve amendments to this Treaty, such amendments shall be subject to prior adoption in accordance with the procedure laid down in Article 236."
3.6.X.X.X.239,239,Article 239 The Protocols which are to be annexed to this Treaty by common agreement between the Member States shall form an integral part thereof.
3.6.X.X.X.240,240,Article 240 This Treaty shall be concluded for an unlimited period. The setting up of the Institutions
3.6.X.X.X.241,241,Article 241 The Council shall meet within a period of one month after the date of the entry into force of this Treaty.
3.6.X.X.X.242,242,Article 242 The Council shall take all appropriate measures to constitute the Economic and Social Committee within a period of three months after the first meeting of the Council.
3.6.X.X.X.243,243,"Article 243 The Assembly shall meet within a period of two months after the first meeting of the Council and on being convened by the President of the latter in order to elect its officers and draw up its rules of procedure. Pending the election of its officers, the Assembly shall be presided over by its oldest member."
3.6.X.X.X.244,244,"Article 244 The Court of Justice shall enter upon its duties as soon as its members have been appointed. The first appointment of the President shall be made for a period of three years under the same conditions as the appointment of its members. The Court of Justice shall adopt its rules of procedure within a period of three months after entering upon its duties. Reference may not be made to the Court of Justice until after the date of publication of these rules of procedure. Periods laid down for the submission of cases shall only begin to run as from that date. The President of the Court of Justice shall, upon his appointment, exercise the powers conferred upon him by this Treaty."
3.6.X.X.X.245,245,"Article 245 The Commission shall enter upon its duties and assume the responsibilities conferred upon it by this Treaty as soon as its members have been appointed. The Commission shall, on entering upon its duties, undertake the studies and establish the contacts which are necessary for making a general survey of the economic situation of the Community."
3.6.X.X.X.246,246,"Article 246 1. The period of the first financial year shall extend from the date of the entry into force of this Treaty to the following 31 December. If, however, this Treaty enters into force during the second half of the year, such period shall continue until 31 December of the following year. 2. Until the budget for the first financial year is adopted, Member States shall make to the Community non-interest-bearing advances which shall be deducted from the financial contributions relating to the implementation of the said budget. 3. Until the statute of service for officials and the conditions of employment applicable to other employees of the Community, as provided for in Article 212, are established, each institution shall recruit the staff it needs and shall, for this purpose, conclude contracts of limited duration. Each institution shall examine with the Council any questions concerning the number, remuneration and distribution of posts."
3.6.X.X.X.247,247,"Article 247 This Treaty shall be ratified by the High Contracting Parties in accordance with their respective constitutional rules. The instruments of ratification shall be deposited with the Government of the Italian Republic. This Treaty shall enter into force on the first day of the month following the deposit of the instrument of ratification by the last signatory State to comply with this formality. If, however, such deposit is made less than fifteen days before the beginning of the following month, this Treaty shall not enter into force until the first day of the second month following the date of such deposit."
